36890|3201|36948|10817|49854|1140318|6988|1904|49854|1140318|6988|1904|9|28|5|1|4|1|44|35.26|51.13|48.57|112.64|2137.08|1551.44|2249.72|96.17|213.71|944.88|1923.37|2019.54|2868.25|2964.42|371.93
36890|3201|36964|15476|49854|1140318|6988|1904|49854|1140318|6988|1904|46|17|5|1|295|1|1|10.90|22.34|4.91|17.43|4.91|10.90|22.34|0.10|0.00|5.81|4.91|5.01|10.72|10.82|-5.99
36890|3201|36943|4565|49854|1140318|6988|1904|49854|1140318|6988|1904|35|20|11|4|62|1|49|89.84|116.79|57.23|2918.44|2804.27|4402.16|5722.71|196.30|0.00|2117.40|2804.27|3000.57|4921.67|5117.97|-1597.89
36890|3201|37009|3426|49854|1140318|6988|1904|49854|1140318|6988|1904|51|22|11|2|289|1|87|29.31|31.95|23.64|722.97|2056.68|2549.97|2779.65|61.70|0.00|667.12|2056.68|2118.38|2723.80|2785.50|-493.29
36890|3201|36918|12541|49854|1140318|6988|1904|49854|1140318|6988|1904|51|4|1|2|263|1|40|10.13|24.01|0.00|960.40|0.00|405.20|960.40|0.00|0.00|67.23|0.00|0.00|67.23|67.23|-405.20
36890|3201|37009|14551|49854|1140318|6988|1904|49854|1140318|6988|1904|36|24|12|0|277|1|92|36.49|58.75|37.60|1945.80|3459.20|3357.08|5405.00|138.37|0.00|594.55|3459.20|3597.57|4053.75|4192.12|102.12
36890|3201|37006|6575|49854|1140318|6988|1904|49854|1140318|6988|1904|39|27|16|4|170|1|46|52.25|70.54|19.75|2336.34|908.50|2403.50|3244.84|18.17|0.00|1265.49|908.50|926.67|2173.99|2192.16|-1495.00
36890|3201|36995|1629|49854|1140318|6988|1904|49854|1140318|6988|1904|13|2|12|0|258|1|87|40.57|54.77|14.24|3526.11|1238.88|3529.59|4764.99|9.17|322.11|1906.00|916.77|925.94|2822.77|2831.94|-2612.82
36890|3201|37007|11600|49854|1140318|6988|1904|49854|1140318|6988|1904|4|17|12|2|224|1|3|86.15|179.19|35.84|430.05|107.52|258.45|537.57|0.00|107.52|252.66|0.00|0.00|252.66|252.66|-258.45
36890|3201|36947|2874|49854|1140318|6988|1904|49854|1140318|6988|1904|23|23|5|1|273|1|59|18.81|24.64|0.99|1395.35|58.41|1109.79|1453.76|2.34|0.00|14.54|58.41|60.75|72.95|75.29|-1051.38
36890|3201|36964|6559|49854|1140318|6988|1904|49854|1140318|6988|1904|30|2|7|3|178|1|7|95.65|243.91|87.81|1092.70|614.67|669.55|1707.37|0.00|0.00|648.80|614.67|614.67|1263.47|1263.47|-54.88
36890|52361|36992|14963|61969|1655073|3425|18276|61969|1655073|3425|18276|39|3|16|2|64|2|8|72.17|164.55|146.45|144.80|1171.60|577.36|1316.40|79.67|175.74|421.25|995.86|1075.53|1417.11|1496.78|418.50
36890|52361|36968|10137|61969|1655073|3425|18276|61969|1655073|3425|18276|31|4|6|1|184|2|87|9.60|22.85|3.43|1689.54|298.41|835.20|1987.95|7.07|62.67|178.92|235.74|242.81|414.66|421.73|-599.46
36890|52361|36909|16054|61969|1655073|3425|18276|61969|1655073|3425|18276|58|11|2|1|173|2|100|67.81|75.95|38.73|3722.00|3873.00|6781.00|7595.00|38.73|0.00|3417.75|3873.00|3911.73|7290.75|7329.48|-2908.00
36890|41038|36972|13823|62767|1737833|5064|47907|62767|1737833|5064|47907|41|23|14|0|206|3|21|35.15|67.84|33.92|712.32|712.32|738.15|1424.64|0.00|0.00|384.65|712.32|712.32|1096.97|1096.97|-25.83
36890|41038|36969|4812|62767|1737833|5064|47907|62767|1737833|5064|47907|33|25|15|1|85|3|32|95.67|129.15|109.78|619.84|3512.96|3061.44|4132.80|0.00|0.00|495.94|3512.96|3512.96|4008.90|4008.90|451.52
36890|41038|36917|5154|62767|1737833|5064|47907|62767|1737833|5064|47907|37|29|9|3|119|3|22|63.29|101.90|48.91|1165.78|1076.02|1392.38|2241.80|3.66|710.17|403.52|365.85|369.51|769.37|773.03|-1026.53
36890|61182|36928|17518|13943|1038965|7135|23633|13943|1038965|7135|23633|13|1|16|1|190|4|56|71.33|79.89|12.78|3758.16|715.68|3994.48|4473.84|14.31|0.00|1476.37|715.68|729.99|2192.05|2206.36|-3278.80
36890|61182|37003|8590|13943|1038965|7135|23633|13943|1038965|7135|23633|4|19|3|4|1|4|12|96.74|184.77|164.45|243.84|1973.40|1160.88|2217.24|74.20|1045.90|22.17|927.50|1001.70|949.67|1023.87|-233.38
36890|61182|36989|6972|13943|1038965|7135|23633|13943|1038965|7135|23633|12|23|6|4|187|4|17|81.43|177.52|122.49|935.51|2082.33|1384.31|3017.84|0.00|0.00|422.50|2082.33|2082.33|2504.83|2504.83|698.02
36890|64241|36935|7596|65096|1783538|3211|447|37273|1895201|562|35456|50|26|0|2|94|5|89|36.05|100.58|81.47|1700.79|7250.83|3208.45|8951.62|652.57|0.00|179.03|7250.83|7903.40|7429.86|8082.43|4042.38
36890|64241|36987|16214|65096|1783538|3211|447|37273|1895201|562|35456|34|15|7|2|292|5|69|2.99|3.89|2.84|72.45|195.96|206.31|268.41|0.00|0.00|26.84|195.96|195.96|222.80|222.80|-10.35
36890|64241|36903|1081|65096|1783538|3211|447|37273|1895201|562|35456|57|19|18|1|234|5|79|9.73|24.13|12.31|933.78|972.49|768.67|1906.27|29.17|0.00|610.01|972.49|1001.66|1582.50|1611.67|203.82
36890|60653|36940|8913|17340|154324|6057|16104|17340|154324|6057|16104|46|3|6|2|221|6|83|29.32|35.18|28.50|554.44|2365.50|2433.56|2919.94|212.90|0.00|700.79|2365.50|2578.40|3066.29|3279.19|-68.06
36890|60653|36920|4258|17340|154324|6057|16104|17340|154324|6057|16104|6|5|6|2|207|6|71|6.51|7.94|0.56|523.98|39.76|462.21|563.74|3.18|0.00|186.03|39.76|42.94|225.79|228.97|-422.45
36890|60653|36975|1694|17340|154324|6057|16104|17340|154324|6057|16104|21|14|1|2|237|6|41|92.81|216.25|101.64|4699.01|4167.24|3805.21|8866.25|151.69|375.05|1241.28|3792.19|3943.88|5033.47|5185.16|-13.02
36890|76520|36946|10001|1683|100370|1839|41186|1683|100370|1839|41186|0|23|14|3|276|7|38|51.35|145.83|119.58|997.50|4544.04|1951.30|5541.54|45.44|0.00|775.82|4544.04|4589.48|5319.86|5365.30|2592.74
36890|76520|36960|13482|1683|100370|1839|41186|1683|100370|1839|41186|44|6|17|1|193|7|84|30.47|56.37|51.30|425.88|4309.20|2559.48|4735.08|86.18|0.00|568.21|4309.20|4395.38|4877.41|4963.59|1749.72
36890|76520|36963|10001|1683|100370|1839|41186|1683|100370|1839|41186|2|22|13|0|54|7|79|5.90|14.87|3.72|880.85|293.88|466.10|1174.73|17.63|0.00|540.38|293.88|311.51|834.26|851.89|-172.22
36890|76520|36909|6703|1683|100370|1839|41186|1683|100370|1839|41186|54|25|14|0|86|7|44|8.20|19.68|13.58|268.40|597.52|360.80|865.92|41.83|0.00|51.96|597.52|639.35|649.48|691.31|236.72
36890|76520|36968|3672|1683|100370|1839|41186|1683|100370|1839|41186|15|6|2|1|238|7|33|7.87|19.99|2.40|580.47|79.20|259.71|659.67|6.34|0.00|310.04|79.20|85.54|389.24|395.58|-180.51
36890|76520|36966|9646|1683|100370|1839|41186|1683|100370|1839|41186|8|12|2|3|47|7|96|43.98|73.45|8.81|6205.44|845.76|4222.08|7051.20|67.66|0.00|2679.46|845.76|913.42|3525.22|3592.88|-3376.32
36890|76520|36946|6559|1683|100370|1839|41186|1683|100370|1839|41186|50|16|10|3|79|7|41|46.96|49.78|30.86|775.72|1265.26|1925.36|2040.98|25.31|0.00|816.39|1265.26|1290.57|2081.65|2106.96|-660.10
36890|76520|36919|4094|1683|100370|1839|41186|1683|100370|1839|41186|52|9|1|3|262|7|12|48.48|56.24|42.18|168.72|506.16|581.76|674.88|10.12|0.00|317.19|506.16|516.28|823.35|833.47|-75.60
36890|76520|36946|5944|1683|100370|1839|41186|1683|100370|1839|41186|51|21|10|3|151|7|57|42.59|62.61|55.10|428.07|3140.70|2427.63|3568.77|62.81|0.00|892.19|3140.70|3203.51|4032.89|4095.70|713.07
36890|76520|36967|5456|1683|100370|1839|41186|1683|100370|1839|41186|20|25|16|2|87|7|37|77.37|92.84|12.07|2988.49|446.59|2862.69|3435.08|31.26|0.00|1717.54|446.59|477.85|2164.13|2195.39|-2416.10
36890|76520|36931|10921|1683|100370|1839|41186|1683|100370|1839|41186|33|10|11|4|91|7|36|55.67|133.61|90.85|1539.36|3270.60|2004.12|4809.96|65.41|0.00|1442.99|3270.60|3336.01|4713.59|4779.00|1266.48
36890|76520|36988|7564|1683|100370|1839|41186|1683|100370|1839|41186|52|9|6|4|67|7|91|1.10|2.86|0.77|190.19|70.07|100.10|260.26|0.00|0.00|117.12|70.07|70.07|187.19|187.19|-30.03
36890|42728|36903|641|29511|762588|4278|15072|29511|762588|4278|15072|26|5|16|4|286|8|72|6.61|17.19|3.09|1015.20|222.48|475.92|1237.68|6.67|0.00|507.45|222.48|229.15|729.93|736.60|-253.44
36890|42728|36993|17438|29511|762588|4278|15072|29511|762588|4278|15072|15|20|8|0|215|8|34|22.55|39.46|1.18|1301.52|40.12|766.70|1341.64|0.19|30.49|536.66|9.63|9.82|546.29|546.48|-757.07
36890|42728|36935|10085|29511|762588|4278|15072|29511|762588|4278|15072|32|16|4|0|62|8|70|99.44|206.84|184.09|1592.50|12886.30|6960.80|14478.80|773.18|0.00|4633.22|12886.30|13659.48|17519.52|18292.70|5925.50
36890|42728|36912|12440|29511|762588|4278|15072|29511|762588|4278|15072|13|24|6|2|122|8|40|50.08|65.10|48.17|677.20|1926.80|2003.20|2604.00|96.34|0.00|182.28|1926.80|2023.14|2109.08|2205.42|-76.40
36890|42728|36962|6639|29511|762588|4278|15072|29511|762588|4278|15072|11|4|3|1|179|8|66|79.03|188.09|63.95|8193.24|4220.70|5215.98|12413.94|168.83|0.00|4220.74|4220.70|4389.53|8441.44|8610.27|-995.28
36890|42728|36898|9715|29511|762588|4278|15072|29511|762588|4278|15072|14|19|15|3|240|8|51|49.45|108.79|43.52|3328.77|2219.52|2521.95|5548.29|110.98|0.00|998.69|2219.52|2330.50|3218.21|3329.19|-302.43
36890|42728|36942|6527|29511|762588|4278|15072|29511|762588|4278|15072|21|14|15|4|252|8|78|43.62|90.29|76.75|1056.12|5986.50|3402.36|7042.62|359.19|0.00|2746.62|5986.50|6345.69|8733.12|9092.31|2584.14
36890|42728|36907|4677|29511|762588|4278|15072|29511|762588|4278|15072|1|28|8|1|158|8|46|19.63|46.92|29.56|798.56|1359.76|902.98|2158.32|13.60|0.00|820.16|1359.76|1373.36|2179.92|2193.52|456.78
36890|42728|36954|13546|29511|762588|4278|15072|29511|762588|4278|15072|8|16|6|1|233|8|21|6.18|17.55|8.25|195.30|173.25|129.78|368.55|3.69|50.24|184.28|123.01|126.70|307.29|310.98|-6.77
36890|42728|36980|10788|29511|762588|4278|15072|29511|762588|4278|15072|54|26|2|3|14|8|6|75.38|196.74|90.50|637.44|543.00|452.28|1180.44|38.01|0.00|495.78|543.00|581.01|1038.78|1076.79|90.72
36890|42728|36949|10001|29511|762588|4278|15072|29511|762588|4278|15072|12|22|7|1|98|8|77|48.08|99.04|23.77|5795.79|1830.29|3702.16|7626.08|0.00|1043.27|762.61|787.02|787.02|1549.63|1549.63|-2915.14
36890|42728|36998|11745|29511|762588|4278|15072|29511|762588|4278|15072|39|28|2|2|185|8|54|89.90|107.88|83.07|1339.74|4485.78|4854.60|5825.52|269.15|0.00|873.83|4485.78|4754.93|5359.61|5628.76|-368.82
36890|42728|36985|1694|29511|762588|4278|15072|29511|762588|4278|15072|4|7|1|3|249|8|39|55.32|96.26|25.99|2740.53|1013.61|2157.48|3754.14|50.68|0.00|450.50|1013.61|1064.29|1464.11|1514.79|-1143.87
36890|42728|36922|3897|29511|762588|4278|15072|29511|762588|4278|15072|40|20|0|3|211|8|34|39.20|57.23|36.63|700.40|1245.42|1332.80|1945.82|24.91|0.00|155.67|1245.42|1270.33|1401.09|1426.00|-87.38
36890|44223|36910|6655|17305|1138054|909|27930|17305|1138054|909|27930|24|19|14|1|62|9|67|18.08|21.15|9.09|808.02|609.03|1211.36|1417.05|54.81|0.00|495.97|609.03|663.84|1105.00|1159.81|-602.33
36890|44223|36906|13530|17305|1138054|909|27930|17305|1138054|909|27930|0|26|9|2|60|9|68|29.40|58.80|27.64|2118.88|1879.52|1999.20|3998.40|75.18|0.00|1559.38|1879.52|1954.70|3438.90|3514.08|-119.68
36890|44223|36974|10965|17305|1138054|909|27930|17305|1138054|909|27930|51|1|0|1|60|9|19|38.87|91.34|32.88|1110.74|624.72|738.53|1735.46|37.48|0.00|815.67|624.72|662.20|1440.39|1477.87|-113.81
36890|44223|36891|13530|17305|1138054|909|27930|17305|1138054|909|27930|52|20|16|0|87|9|56|80.14|137.04|123.34|767.20|6907.04|4487.84|7674.24|207.21|0.00|1074.39|6907.04|7114.25|7981.43|8188.64|2419.20
36890|44223|36895|4581|17305|1138054|909|27930|17305|1138054|909|27930|14|2|5|4|102|9|17|78.42|224.28|44.86|3050.14|762.62|1333.14|3812.76|15.25|0.00|800.68|762.62|777.87|1563.30|1578.55|-570.52
36890|1454|36899|4629|12046|1321715|4498|45183|12046|1321715|4498|45183|17|16|12|4|51|10|66|39.06|99.21|85.32|916.74|5631.12|2577.96|6547.86|219.61|1970.89|2357.23|3660.23|3879.84|6017.46|6237.07|1082.27
36890|1454|36946|12839|12046|1321715|4498|45183|12046|1321715|4498|45183|15|17|5|2|182|10|53|33.79|53.73|48.36|284.61|2563.08|1790.87|2847.69|25.63|0.00|256.29|2563.08|2588.71|2819.37|2845.00|772.21
36890|1454|36932|3688|12046|1321715|4498|45183|12046|1321715|4498|45183|6|6|10|1|279|10|59|83.97|201.53|112.86|5231.53|6658.74|4954.23|11890.27|199.76|0.00|4993.91|6658.74|6858.50|11652.65|11852.41|1704.51
36890|1454|36918|15406|12046|1321715|4498|45183|12046|1321715|4498|45183|37|0|19|2|35|10|88|58.70|119.75|69.46|4425.52|6112.48|5165.60|10538.00|244.50|0.00|1369.94|6112.48|6356.98|7482.42|7726.92|946.88
36890|1454|36909|7187|12046|1321715|4498|45183|12046|1321715|4498|45183|57|27|6|0|20|10|32|6.63|8.88|1.42|238.72|45.44|212.16|284.16|1.82|0.00|42.62|45.44|47.26|88.06|89.88|-166.72
36890|1454|36947|10515|12046|1321715|4498|45183|12046|1321715|4498|45183|50|15|14|1|172|10|22|3.83|9.31|5.68|79.86|124.96|84.26|204.82|8.75|0.00|67.59|124.96|133.71|192.55|201.30|40.70
36890|1454|36898|16931|12046|1321715|4498|45183|12046|1321715|4498|45183|4|23|14|2|293|10|27|66.06|73.33|16.87|1524.42|455.49|1783.62|1979.91|36.44|0.00|59.40|455.49|491.93|514.89|551.33|-1328.13
36890|1454|36981|3478|12046|1321715|4498|45183|12046|1321715|4498|45183|12|14|17|2|186|10|84|15.13|19.67|8.65|925.68|726.60|1270.92|1652.28|50.86|0.00|396.55|726.60|777.46|1123.15|1174.01|-544.32
36890|1454|36959|9558|12046|1321715|4498|45183|12046|1321715|4498|45183|39|29|8|0|79|10|10|53.51|75.45|54.32|211.30|543.20|535.10|754.50|27.16|0.00|90.54|543.20|570.36|633.74|660.90|8.10
36890|1454|36955|3672|12046|1321715|4498|45183|12046|1321715|4498|45183|53|11|2|4|246|10|30|36.60|80.89|46.11|1043.40|1383.30|1098.00|2426.70|81.89|359.66|776.54|1023.64|1105.53|1800.18|1882.07|-74.36
36890|36111|36969|1598|72891|422403|3714|5964|72891|422403|3714|5964|8|23|12|4|67|11|63|8.11|18.65|3.73|939.96|234.99|510.93|1174.95|7.05|0.00|293.74|234.99|242.04|528.73|535.78|-275.94
36890|36111|36934|8471|72891|422403|3714|5964|72891|422403|3714|5964|25|26|12|0|223|11|12|81.99|207.43|70.53|1642.80|846.36|983.88|2489.16|0.00|0.00|896.10|846.36|846.36|1742.46|1742.46|-137.52
36890|36111|36983|8521|72891|422403|3714|5964|72891|422403|3714|5964|43|23|18|2|246|11|6|57.14|66.28|28.50|226.68|171.00|342.84|397.68|5.13|0.00|178.96|171.00|176.13|349.96|355.09|-171.84
36890|1292|36953|10173|71874|998434|4886|720|41381|1375701|6805|46357|29|0|5|0|177|12|72|32.55|79.42|68.30|800.64|4917.60|2343.60|5718.24|98.35|0.00|800.55|4917.60|5015.95|5718.15|5816.50|2574.00
36890|1292|36926|691|71874|998434|4886|720|41381|1375701|6805|46357|38|20|1|3|145|12|82|42.02|44.54|22.72|1789.24|1863.04|3445.64|3652.28|45.27|1360.02|36.52|503.02|548.29|539.54|584.81|-2942.62
36890|1292|36940|15460|71874|998434|4886|720|41381|1375701|6805|46357|45|8|2|1|263|12|1|66.92|126.48|72.09|54.39|72.09|66.92|126.48|6.49|0.00|22.77|72.09|78.58|94.86|101.35|5.17
36890|1292|36893|1244|71874|998434|4886|720|41381|1375701|6805|46357|1|26|12|1|161|12|63|45.73|91.46|4.57|5474.07|287.91|2880.99|5761.98|3.05|135.32|2535.27|152.59|155.64|2687.86|2690.91|-2728.40
36890|1292|36933|1598|71874|998434|4886|720|41381|1375701|6805|46357|55|3|10|1|222|12|80|9.49|15.75|6.93|705.60|554.40|759.20|1260.00|0.00|0.00|516.60|554.40|554.40|1071.00|1071.00|-204.80
36890|1292|36902|6623|71874|998434|4886|720|41381|1375701|6805|46357|29|13|2|1|19|12|15|37.46|92.90|25.08|1017.30|376.20|561.90|1393.50|0.00|0.00|613.14|376.20|376.20|989.34|989.34|-185.70
36890|1292|36992|737|71874|998434|4886|720|41381|1375701|6805|46357|13|19|10|0|48|12|64|89.03|150.46|45.14|6740.48|2888.96|5697.92|9629.44|0.00|0.00|288.88|2888.96|2888.96|3177.84|3177.84|-2808.96
36890|1292|36931|4663|71874|998434|4886|720|41381|1375701|6805|46357|17|22|4|2|19|12|1|4.68|13.85|12.74|1.11|12.74|4.68|13.85|0.25|0.00|2.91|12.74|12.99|15.65|15.90|8.06
36890|42611|36938|17527|28575|1215369|2971|47367|28575|1215369|2971|47367|29|20|15|1|100|13|83|33.23|54.83|1.10|4459.59|91.30|2758.09|4550.89|5.48|0.00|1820.36|91.30|96.78|1911.66|1917.14|-2666.79
36890|42611|36938|11371|28575|1215369|2971|47367|28575|1215369|2971|47367|14|5|13|4|42|13|63|75.97|158.02|123.26|2189.88|7765.38|4786.11|9955.26|465.92|0.00|2986.58|7765.38|8231.30|10751.96|11217.88|2979.27
36890|42611|36926|16850|28575|1215369|2971|47367|28575|1215369|2971|47367|31|2|8|2|11|13|37|72.60|98.01|88.21|362.60|3263.77|2686.20|3626.37|130.55|0.00|1087.91|3263.77|3394.32|4351.68|4482.23|577.57
36890|42611|36951|689|28575|1215369|2971|47367|28575|1215369|2971|47367|6|18|12|2|192|13|98|99.13|112.02|48.17|6257.30|4720.66|9714.74|10977.96|330.45|0.00|3732.51|4720.66|5051.11|8453.17|8783.62|-4994.08
36890|42611|36988|7564|28575|1215369|2971|47367|28575|1215369|2971|47367|24|2|6|4|178|13|24|80.26|132.43|54.30|1875.12|1303.20|1926.24|3178.32|91.22|0.00|254.27|1303.20|1394.42|1557.47|1648.69|-623.04
36890|42611|36941|2224|28575|1215369|2971|47367|28575|1215369|2971|47367|19|21|4|2|288|13|30|84.96|136.79|17.78|3570.30|533.40|2548.80|4103.70|48.01|0.00|82.07|533.40|581.41|615.47|663.48|-2015.40
36890|42611|36921|11552|28575|1215369|2971|47367|28575|1215369|2971|47367|38|9|4|2|107|13|63|25.67|37.48|25.49|755.37|1605.87|1617.21|2361.24|64.23|0.00|330.57|1605.87|1670.10|1936.44|2000.67|-11.34
36890|42611|36928|12771|28575|1215369|2971|47367|28575|1215369|2971|47367|39|14|12|2|199|13|44|64.19|170.75|99.04|3155.24|4357.76|2824.36|7513.00|87.16|0.00|525.91|4357.76|4444.92|4883.67|4970.83|1533.40
36890|42611|36897|5209|28575|1215369|2971|47367|28575|1215369|2971|47367|49|11|5|0|260|13|94|31.23|51.84|17.11|3264.62|1608.34|2935.62|4872.96|112.58|0.00|438.57|1608.34|1720.92|2046.91|2159.49|-1327.28
36890|42611|37002|7628|28575|1215369|2971|47367|28575|1215369|2971|47367|39|18|10|2|76|13|84|50.74|85.75|41.16|3745.56|3457.44|4262.16|7203.00|242.02|0.00|3025.26|3457.44|3699.46|6482.70|6724.72|-804.72
36890|42611|36996|6495|28575|1215369|2971|47367|28575|1215369|2971|47367|17|27|7|0|40|13|25|31.93|55.88|4.47|1285.25|111.75|798.25|1397.00|4.47|0.00|41.91|111.75|116.22|153.66|158.13|-686.50
36890|42611|36913|3734|28575|1215369|2971|47367|28575|1215369|2971|47367|41|28|11|2|197|13|70|44.03|74.85|34.43|2829.40|2410.10|3082.10|5239.50|144.61|0.00|2305.38|2410.10|2554.71|4715.48|4860.09|-672.00
36890|33994|36929|3704|75675|1351309|3133|33420|75675|1351309|3133|33420|13|7|8|1|40|14|56|32.36|72.81|50.97|1223.04|2854.32|1812.16|4077.36|199.80|0.00|530.06|2854.32|3054.12|3384.38|3584.18|1042.16
36890|33994|37001|12589|75675|1351309|3133|33420|75675|1351309|3133|33420|50|10|13|3|158|14|80|48.32|90.36|15.36|6000.00|1228.80|3865.60|7228.80|13.52|552.96|2024.06|675.84|689.36|2699.90|2713.42|-3189.76
36890|33994|36922|13625|75675|1351309|3133|33420|75675|1351309|3133|33420|26|24|1|2|185|14|5|19.38|53.88|33.41|102.35|167.05|96.90|269.40|4.81|86.87|53.88|80.18|84.99|134.06|138.87|-16.72
36890|33994|36937|1362|75675|1351309|3133|33420|75675|1351309|3133|33420|26|15|5|0|75|14|42|98.11|273.73|125.92|6208.02|5288.64|4120.62|11496.66|423.09|0.00|229.93|5288.64|5711.73|5518.57|5941.66|1168.02
36890|33994|36938|14398|75675|1351309|3133|33420|75675|1351309|3133|33420|19|27|12|3|183|14|12|51.37|55.99|13.44|510.60|161.28|616.44|671.88|3.84|106.44|322.50|54.84|58.68|377.34|381.18|-561.60
36890|33994|36992|1844|75675|1351309|3133|33420|75675|1351309|3133|33420|32|17|1|4|189|14|12|13.53|13.67|1.91|141.12|22.92|162.36|164.04|1.15|0.00|45.93|22.92|24.07|68.85|70.00|-139.44
36890|33994|36960|9952|75675|1351309|3133|33420|75675|1351309|3133|33420|17|9|12|1|295|14|62|27.46|67.00|22.78|2741.64|1412.36|1702.52|4154.00|84.74|0.00|0.00|1412.36|1497.10|1412.36|1497.10|-290.16
36890|33994|36908|11127|75675|1351309|3133|33420|75675|1351309|3133|33420|25|4|2|3|124|14|88|98.49|242.29|230.18|1065.68|20255.84|8667.12|21321.52|202.56|0.00|3624.66|20255.84|20458.40|23880.50|24083.06|11588.72
36890|33994|36987|4979|75675|1351309|3133|33420|75675|1351309|3133|33420|40|3|5|1|269|14|77|74.69|116.52|66.42|3857.70|5114.34|5751.13|8972.04|102.29|0.00|269.16|5114.34|5216.63|5383.50|5485.79|-636.79
36890|33994|36937|1662|75675|1351309|3133|33420|75675|1351309|3133|33420|7|7|8|1|42|14|87|81.32|212.25|50.94|14033.97|4431.78|7074.84|18465.75|354.54|0.00|8309.59|4431.78|4786.32|12741.37|13095.91|-2643.06
36890|33994|36989|2619|75675|1351309|3133|33420|75675|1351309|3133|33420|8|23|6|0|281|14|98|25.59|66.79|4.01|6152.44|392.98|2507.82|6545.42|5.66|110.03|1112.72|282.95|288.61|1395.67|1401.33|-2224.87
36890|33994|36930|4581|75675|1351309|3133|33420|75675|1351309|3133|33420|41|21|10|3|23|14|88|36.21|93.06|67.93|2211.44|5977.84|3186.48|8189.28|0.00|0.00|3685.18|5977.84|5977.84|9663.02|9663.02|2791.36
36890|33994|36994|17671|75675|1351309|3133|33420|75675|1351309|3133|33420|42|10|14|1|183|14|47|14.63|38.77|24.81|656.12|1166.07|687.61|1822.19|93.29|0.00|601.32|1166.07|1259.36|1767.39|1860.68|478.46
